,jobid,unmatched_at,total_subsystems,max_percent_matched
1989,377562,2,3,0.6666666666666666
1990,377563,2,3,0.6666666666666666
1991,377564,2,3,0.6666666666666666
1992,377565,2,3,0.6666666666666666
1993,377567,2,3,0.6666666666666666
1994,377576,2,3,0.6666666666666666
1995,377578,2,3,0.6666666666666666
1996,377582,2,3,0.6666666666666666
1997,377585,2,3,0.6666666666666666
1998,377597,2,3,0.6666666666666666
1999,377598,2,3,0.6666666666666666
2000,377599,2,3,0.6666666666666666
2001,377600,2,3,0.6666666666666666
2002,377602,2,3,0.6666666666666666
2003,377603,2,3,0.6666666666666666
2004,377606,2,3,0.6666666666666666
2005,377610,2,3,0.6666666666666666
2006,377611,2,3,0.6666666666666666
2007,377612,2,3,0.6666666666666666
2008,377616,2,3,0.6666666666666666
2009,377619,2,3,0.6666666666666666
2010,377624,2,3,0.6666666666666666
2011,377625,2,3,0.6666666666666666
2012,377626,2,3,0.6666666666666666
2013,377627,2,3,0.6666666666666666
2014,377628,2,3,0.6666666666666666
2015,377631,2,3,0.6666666666666666
2016,377634,2,3,0.6666666666666666
2017,377635,2,3,0.6666666666666666
2018,377636,2,3,0.6666666666666666
2019,377637,2,3,0.6666666666666666
2020,377638,2,3,0.6666666666666666
2021,377641,2,3,0.6666666666666666
2022,377642,2,3,0.6666666666666666
2023,377644,2,3,0.6666666666666666
2024,377647,2,3,0.6666666666666666
2025,377648,2,3,0.6666666666666666
2026,377649,2,3,0.6666666666666666
2027,377653,2,3,0.6666666666666666
2028,377658,2,3,0.6666666666666666
2029,377659,2,3,0.6666666666666666
2030,377661,2,3,0.6666666666666666
2031,377664,2,3,0.6666666666666666
2032,377666,2,3,0.6666666666666666
2033,377668,2,3,0.6666666666666666
2034,377671,2,3,0.6666666666666666
2035,377672,2,3,0.6666666666666666
2036,377673,2,3,0.6666666666666666
2037,377675,2,3,0.6666666666666666
2038,377682,2,3,0.6666666666666666
2039,377688,2,3,0.6666666666666666
2040,377689,2,3,0.6666666666666666
2041,377690,2,3,0.6666666666666666
2042,377691,2,3,0.6666666666666666
2043,377693,2,3,0.6666666666666666
2044,377695,2,3,0.6666666666666666
2045,377696,2,3,0.6666666666666666
2046,377698,2,3,0.6666666666666666
2047,377701,2,3,0.6666666666666666
2048,377702,2,3,0.6666666666666666
2049,377703,2,3,0.6666666666666666
2050,377706,2,3,0.6666666666666666
2051,377707,2,3,0.6666666666666666
2052,377708,2,3,0.6666666666666666
2053,377709,2,3,0.6666666666666666
2054,377710,2,3,0.6666666666666666
2055,377719,3,3,1.0
2056,377723,2,3,0.6666666666666666
2057,377724,2,3,0.6666666666666666
2058,377780,2,3,0.6666666666666666
2059,377801,2,3,0.6666666666666666
2060,377822,2,3,0.6666666666666666
2061,377833,2,3,0.6666666666666666
2062,377894,2,3,0.6666666666666666
2063,377898,2,3,0.6666666666666666
2064,377978,2,3,0.6666666666666666
2065,377979,3,3,1.0
2066,378018,2,3,0.6666666666666666
2067,378036,3,3,1.0
2068,378039,3,3,1.0
2069,378095,2,3,0.6666666666666666
2070,378104,2,3,0.6666666666666666
2071,378121,3,3,1.0
2072,378142,2,3,0.6666666666666666
2073,371693,3,3,1.0
2074,371695,3,3,1.0
2075,371698,3,3,1.0
2076,371733,3,3,1.0
2077,371757,3,3,1.0
2078,371768,2,3,0.6666666666666666
2079,371793,3,3,1.0
2080,371795,2,3,0.6666666666666666
2081,371804,2,3,0.6666666666666666
2082,371812,2,3,0.6666666666666666
2083,371813,2,3,0.6666666666666666
2084,371814,2,3,0.6666666666666666
2085,371815,2,3,0.6666666666666666
2086,371820,2,3,0.6666666666666666
2087,371821,2,3,0.6666666666666666
2088,371822,2,3,0.6666666666666666
2089,371823,2,3,0.6666666666666666
2090,371824,2,3,0.6666666666666666
2091,371825,2,3,0.6666666666666666
2092,371827,2,3,0.6666666666666666
2093,371829,2,3,0.6666666666666666
2094,371834,2,3,0.6666666666666666
2095,371836,2,3,0.6666666666666666
2096,371840,2,3,0.6666666666666666
2097,371842,2,3,0.6666666666666666
2098,371844,2,3,0.6666666666666666
2099,371845,2,3,0.6666666666666666
2100,371847,2,3,0.6666666666666666
2101,371848,2,3,0.6666666666666666
2102,371849,2,3,0.6666666666666666
2103,371850,2,3,0.6666666666666666
2104,371851,2,3,0.6666666666666666
2105,371857,2,3,0.6666666666666666
2106,371861,2,3,0.6666666666666666
2107,371864,2,3,0.6666666666666666
2108,371865,2,3,0.6666666666666666
2109,371866,2,3,0.6666666666666666
2110,371867,2,3,0.6666666666666666
2111,371870,2,3,0.6666666666666666
2112,371871,2,3,0.6666666666666666
2113,371874,2,3,0.6666666666666666
2114,371878,2,3,0.6666666666666666
2115,371880,2,3,0.6666666666666666
2116,371881,2,3,0.6666666666666666
2117,371885,2,3,0.6666666666666666
2118,371886,2,3,0.6666666666666666
2119,371887,2,3,0.6666666666666666
2120,371888,2,3,0.6666666666666666
2121,371890,2,3,0.6666666666666666
2122,371891,2,3,0.6666666666666666
2123,371897,2,3,0.6666666666666666
2124,371902,2,3,0.6666666666666666
2125,371904,2,3,0.6666666666666666
2126,371906,2,3,0.6666666666666666
2127,371909,2,3,0.6666666666666666
2128,371912,2,3,0.6666666666666666
2129,371913,2,3,0.6666666666666666
2130,371914,2,3,0.6666666666666666
2131,371915,2,3,0.6666666666666666
2132,371917,2,3,0.6666666666666666
2133,371922,2,3,0.6666666666666666
2134,371926,2,3,0.6666666666666666
2135,371928,2,3,0.6666666666666666
2136,371929,2,3,0.6666666666666666
2137,371931,2,3,0.6666666666666666
2138,371932,2,3,0.6666666666666666
2139,371938,2,3,0.6666666666666666
2140,371939,2,3,0.6666666666666666
2141,371966,3,3,1.0
2142,371994,3,3,1.0
2143,372032,2,3,0.6666666666666666
2144,372033,2,3,0.6666666666666666
2145,372036,3,3,1.0
2146,372038,3,3,1.0
2147,372040,3,3,1.0
2148,372050,2,3,0.6666666666666666
2149,372054,2,3,0.6666666666666666
2150,372055,2,3,0.6666666666666666
2151,372057,2,3,0.6666666666666666
2152,372064,2,3,0.6666666666666666
2153,372069,2,3,0.6666666666666666
2154,372076,2,3,0.6666666666666666
2155,372078,2,3,0.6666666666666666
2156,372080,2,3,0.6666666666666666
2157,372082,2,3,0.6666666666666666
2158,372083,2,3,0.6666666666666666
2159,372085,2,3,0.6666666666666666
2160,372087,2,3,0.6666666666666666
2161,372088,2,3,0.6666666666666666
2162,372093,3,3,1.0
2163,372094,3,3,1.0
2164,372096,2,3,0.6666666666666666
2165,372097,2,3,0.6666666666666666
2166,372103,2,3,0.6666666666666666
2167,372104,2,3,0.6666666666666666
2168,372152,3,3,1.0
2169,372162,3,3,1.0
2170,372166,3,3,1.0
2171,372173,2,3,0.6666666666666666
2172,372175,2,3,0.6666666666666666
2173,372176,2,3,0.6666666666666666
2174,372177,2,3,0.6666666666666666
2175,372178,2,3,0.6666666666666666
2176,372179,2,3,0.6666666666666666
2177,372180,2,3,0.6666666666666666
2178,372182,2,3,0.6666666666666666
2179,372184,2,3,0.6666666666666666
2180,372185,2,3,0.6666666666666666
2181,372188,2,3,0.6666666666666666
2182,372190,2,3,0.6666666666666666
2183,372191,2,3,0.6666666666666666
2184,372194,3,3,1.0
2185,372234,2,3,0.6666666666666666
2186,372238,2,3,0.6666666666666666
2187,372239,2,3,0.6666666666666666
2188,372243,2,3,0.6666666666666666
2189,372248,2,3,0.6666666666666666
2190,372249,2,3,0.6666666666666666
2191,372252,2,3,0.6666666666666666
2192,372253,2,3,0.6666666666666666
2193,372256,2,3,0.6666666666666666
2194,372257,2,3,0.6666666666666666
2195,372262,2,3,0.6666666666666666
2196,372295,2,3,0.6666666666666666
2197,372296,2,3,0.6666666666666666
2198,372298,2,3,0.6666666666666666
2199,372302,2,3,0.6666666666666666
2200,372303,2,3,0.6666666666666666
2201,372304,2,3,0.6666666666666666
2202,372306,2,3,0.6666666666666666
2203,372307,2,3,0.6666666666666666
2204,372309,2,3,0.6666666666666666
2205,372311,2,3,0.6666666666666666
2206,372312,2,3,0.6666666666666666
2207,372314,2,3,0.6666666666666666
2208,372318,2,3,0.6666666666666666
2209,372321,2,3,0.6666666666666666
2210,372322,2,3,0.6666666666666666
2211,372323,2,3,0.6666666666666666
2212,372324,2,3,0.6666666666666666
2213,372328,2,3,0.6666666666666666
2214,372329,2,3,0.6666666666666666
2215,372330,2,3,0.6666666666666666
2216,372331,2,3,0.6666666666666666
2217,372334,2,3,0.6666666666666666
2218,372335,2,3,0.6666666666666666
2219,372336,2,3,0.6666666666666666
2220,372337,2,3,0.6666666666666666
2221,372339,2,3,0.6666666666666666
2222,372341,2,3,0.6666666666666666
2223,372342,2,3,0.6666666666666666
2224,372343,2,3,0.6666666666666666
2225,372375,2,3,0.6666666666666666
2226,372379,2,3,0.6666666666666666
2227,372380,2,3,0.6666666666666666
2228,372381,2,3,0.6666666666666666
2229,372382,2,3,0.6666666666666666
2230,372416,2,3,0.6666666666666666
2231,372417,2,3,0.6666666666666666
2232,372418,2,3,0.6666666666666666
2233,372419,2,3,0.6666666666666666
2234,372450,2,3,0.6666666666666666
2235,372474,2,3,0.6666666666666666
2236,372475,2,3,0.6666666666666666
2237,372476,2,3,0.6666666666666666
2238,372480,2,3,0.6666666666666666
2239,372482,2,3,0.6666666666666666
2240,372483,2,3,0.6666666666666666
2241,372485,2,3,0.6666666666666666
2242,372489,2,3,0.6666666666666666
2243,372492,2,3,0.6666666666666666
2244,372498,2,3,0.6666666666666666
2245,372500,2,3,0.6666666666666666
2246,372501,2,3,0.6666666666666666
2247,372502,2,3,0.6666666666666666
2248,372503,2,3,0.6666666666666666
2249,372504,2,3,0.6666666666666666
2250,372505,2,3,0.6666666666666666
2251,372506,2,3,0.6666666666666666
2252,372509,2,3,0.6666666666666666
2253,372516,2,3,0.6666666666666666
2254,372524,2,3,0.6666666666666666
2255,372526,2,3,0.6666666666666666
2256,372600,2,3,0.6666666666666666
2257,372641,2,3,0.6666666666666666
2258,372643,2,3,0.6666666666666666
2259,372644,2,3,0.6666666666666666
2260,372645,2,3,0.6666666666666666
2261,372666,2,3,0.6666666666666666
2262,372668,2,3,0.6666666666666666
2263,372669,2,3,0.6666666666666666
2264,372671,2,3,0.6666666666666666
2265,372672,2,3,0.6666666666666666
2266,372680,2,3,0.6666666666666666
2267,372681,2,3,0.6666666666666666
2268,372684,2,3,0.6666666666666666
2269,372686,2,3,0.6666666666666666
2270,372692,2,3,0.6666666666666666
2271,372695,2,3,0.6666666666666666
2272,372696,2,3,0.6666666666666666
2273,372697,2,3,0.6666666666666666
2274,372700,2,3,0.6666666666666666
2275,372701,2,3,0.6666666666666666
2276,372702,2,3,0.6666666666666666
2277,372705,2,3,0.6666666666666666
2278,372706,2,3,0.6666666666666666
2279,372707,2,3,0.6666666666666666
2280,372709,2,3,0.6666666666666666
2281,372712,2,3,0.6666666666666666
2282,372713,2,3,0.6666666666666666
2283,372715,2,3,0.6666666666666666
2284,372716,2,3,0.6666666666666666
2285,372718,2,3,0.6666666666666666
2286,372721,2,3,0.6666666666666666
2287,372755,2,3,0.6666666666666666
2288,372780,2,3,0.6666666666666666
2289,372801,2,3,0.6666666666666666
2290,372803,2,3,0.6666666666666666
2291,372804,2,3,0.6666666666666666
2292,372805,2,3,0.6666666666666666
2293,372806,2,3,0.6666666666666666
2294,372807,2,3,0.6666666666666666
2295,372809,2,3,0.6666666666666666
2296,372812,2,3,0.6666666666666666
2297,372814,2,3,0.6666666666666666
2298,372815,2,3,0.6666666666666666
2299,372816,2,3,0.6666666666666666
2300,372823,2,3,0.6666666666666666
2301,372824,2,3,0.6666666666666666
2302,372825,2,3,0.6666666666666666
2303,372826,2,3,0.6666666666666666
2304,372828,2,3,0.6666666666666666
2305,372830,2,3,0.6666666666666666
2306,372831,2,3,0.6666666666666666
2307,372832,2,3,0.6666666666666666
2308,372834,2,3,0.6666666666666666
2309,372836,2,3,0.6666666666666666
2310,372837,2,3,0.6666666666666666
2311,372839,2,3,0.6666666666666666
2312,372844,2,3,0.6666666666666666
2313,372845,2,3,0.6666666666666666
2314,372846,2,3,0.6666666666666666
2315,372847,2,3,0.6666666666666666
2316,372849,2,3,0.6666666666666666
2317,372852,2,3,0.6666666666666666
2318,372854,2,3,0.6666666666666666
2319,372856,2,3,0.6666666666666666
2320,372858,2,3,0.6666666666666666
2321,372860,2,3,0.6666666666666666
2322,372861,2,3,0.6666666666666666
2323,372863,2,3,0.6666666666666666
2324,372864,2,3,0.6666666666666666
2325,372866,2,3,0.6666666666666666
2326,372867,2,3,0.6666666666666666
2327,372868,2,3,0.6666666666666666
2328,372869,3,3,1.0
2329,372870,3,3,1.0
2330,372871,3,3,1.0
2331,372872,2,3,0.6666666666666666
2332,372892,2,3,0.6666666666666666
2333,372893,2,3,0.6666666666666666
2334,372894,2,3,0.6666666666666666
2335,372895,2,3,0.6666666666666666
2336,372899,2,3,0.6666666666666666
2337,372900,2,3,0.6666666666666666
2338,372903,2,3,0.6666666666666666
2339,372920,2,3,0.6666666666666666
2340,372922,2,3,0.6666666666666666
2341,372928,2,3,0.6666666666666666
2342,372931,2,3,0.6666666666666666
2343,372932,2,3,0.6666666666666666
2344,372933,2,3,0.6666666666666666
2345,372934,2,3,0.6666666666666666
2346,372935,2,3,0.6666666666666666
2347,372939,2,3,0.6666666666666666
2348,372941,2,3,0.6666666666666666
2349,372943,2,3,0.6666666666666666
2350,372945,2,3,0.6666666666666666
2351,372948,2,3,0.6666666666666666
2352,372949,2,3,0.6666666666666666
2353,372952,2,3,0.6666666666666666
2354,372953,2,3,0.6666666666666666
2355,372954,2,3,0.6666666666666666
2356,372956,2,3,0.6666666666666666
2357,372957,2,3,0.6666666666666666
2358,372958,2,3,0.6666666666666666
2359,372959,2,3,0.6666666666666666
2360,372962,2,3,0.6666666666666666
2361,372964,2,3,0.6666666666666666
2362,372968,2,3,0.6666666666666666
2363,372972,2,3,0.6666666666666666
2364,372974,2,3,0.6666666666666666
2365,372977,2,3,0.6666666666666666
2366,372978,2,3,0.6666666666666666
2367,373098,2,3,0.6666666666666666
2368,373099,2,3,0.6666666666666666
2369,373100,2,3,0.6666666666666666
2370,373103,2,3,0.6666666666666666
2371,373105,2,3,0.6666666666666666
2372,373110,2,3,0.6666666666666666
2373,373111,2,3,0.6666666666666666
2374,373112,2,3,0.6666666666666666
2375,373113,2,3,0.6666666666666666
2376,373117,2,3,0.6666666666666666
2377,373118,2,3,0.6666666666666666
2378,373121,2,3,0.6666666666666666
2379,373123,2,3,0.6666666666666666
2380,373125,2,3,0.6666666666666666
2381,373126,2,3,0.6666666666666666
2382,373127,2,3,0.6666666666666666
2383,373131,2,3,0.6666666666666666
2384,373135,2,3,0.6666666666666666
2385,373136,2,3,0.6666666666666666
2386,373138,2,3,0.6666666666666666
2387,373142,2,3,0.6666666666666666
2388,373144,2,3,0.6666666666666666
2389,373145,2,3,0.6666666666666666
2390,373146,2,3,0.6666666666666666
2391,373148,2,3,0.6666666666666666
2392,373150,2,3,0.6666666666666666
2393,373151,2,3,0.6666666666666666
2394,373152,2,3,0.6666666666666666
2395,373153,2,3,0.6666666666666666
2396,373155,2,3,0.6666666666666666
2397,373159,2,3,0.6666666666666666
2398,373166,2,3,0.6666666666666666
2399,373167,2,3,0.6666666666666666
2400,373170,2,3,0.6666666666666666
2401,373171,2,3,0.6666666666666666
2402,373176,3,3,1.0
2403,373230,2,3,0.6666666666666666
2404,373232,2,3,0.6666666666666666
2405,373266,2,3,0.6666666666666666
2406,373303,2,3,0.6666666666666666
2407,373304,2,3,0.6666666666666666
2408,373307,2,3,0.6666666666666666
2409,373308,2,3,0.6666666666666666
2410,373311,2,3,0.6666666666666666
2411,373312,2,3,0.6666666666666666
2412,373313,2,3,0.6666666666666666
2413,373315,2,3,0.6666666666666666
2414,373316,2,3,0.6666666666666666
2415,373317,2,3,0.6666666666666666
2416,373319,2,3,0.6666666666666666
2417,373320,2,3,0.6666666666666666
2418,373321,2,3,0.6666666666666666
2419,373322,2,3,0.6666666666666666
2420,373324,2,3,0.6666666666666666
2421,373325,2,3,0.6666666666666666
2422,373326,2,3,0.6666666666666666
2423,395600,2,3,0.6666666666666666
2424,395601,2,3,0.6666666666666666
2425,395602,2,3,0.6666666666666666
2426,395603,2,3,0.6666666666666666
2427,395604,2,3,0.6666666666666666
2428,395610,2,3,0.6666666666666666
2429,395613,3,3,1.0
2430,395614,3,3,1.0
2431,395615,3,3,1.0
2432,395617,3,3,1.0
2433,395618,3,3,1.0
2434,395624,3,3,1.0
2435,395627,3,3,1.0
2436,395628,3,3,1.0
2437,395629,3,3,1.0
2438,395630,3,3,1.0
2439,395632,2,3,0.6666666666666666
2440,395636,2,3,0.6666666666666666
2441,395637,3,3,1.0
2442,395638,3,3,1.0
2443,395639,3,3,1.0
2444,395640,3,3,1.0
2445,395641,3,3,1.0
2446,395642,3,3,1.0
2447,395643,3,3,1.0
2448,395647,3,3,1.0
2449,395648,3,3,1.0
2450,395649,3,3,1.0
2451,395650,3,3,1.0
2452,395651,3,3,1.0
2453,395652,3,3,1.0
2454,395654,3,3,1.0
2455,395655,3,3,1.0
2456,395660,3,3,1.0
2457,395661,3,3,1.0
2458,395683,3,3,1.0
2459,395687,2,3,0.6666666666666666
2460,395688,2,3,0.6666666666666666
2461,395693,2,3,0.6666666666666666
2462,395694,2,3,0.6666666666666666
2463,395697,2,3,0.6666666666666666
2464,395699,3,3,1.0
2465,395700,3,3,1.0
2466,395703,3,3,1.0
2467,395710,2,3,0.6666666666666666
2468,395711,2,3,0.6666666666666666
2469,395712,2,3,0.6666666666666666
2470,395720,2,3,0.6666666666666666
2471,395721,2,3,0.6666666666666666
2472,395723,2,3,0.6666666666666666
2473,395724,2,3,0.6666666666666666
2474,395735,2,3,0.6666666666666666
2475,395738,2,3,0.6666666666666666
2476,395739,2,3,0.6666666666666666
2477,395744,2,3,0.6666666666666666
2478,395745,2,3,0.6666666666666666
2479,395746,2,3,0.6666666666666666
2480,395749,2,3,0.6666666666666666
2481,395762,2,3,0.6666666666666666
2482,395776,2,3,0.6666666666666666
2483,395782,2,3,0.6666666666666666
2484,395785,2,3,0.6666666666666666
2485,395789,2,3,0.6666666666666666
2486,395802,2,3,0.6666666666666666
2487,395805,2,3,0.6666666666666666
2488,395810,2,3,0.6666666666666666
2489,395843,2,3,0.6666666666666666
2490,395844,2,3,0.6666666666666666
2491,395846,3,3,1.0
2492,395847,3,3,1.0
2493,395848,3,3,1.0
2494,395849,3,3,1.0
2495,395856,2,3,0.6666666666666666
2496,395884,2,3,0.6666666666666666
2497,395934,3,3,1.0
2498,395953,2,3,0.6666666666666666
2499,395970,2,3,0.6666666666666666
2500,395983,2,3,0.6666666666666666
2501,396032,2,3,0.6666666666666666
2502,396034,2,3,0.6666666666666666
2503,396156,3,3,1.0
2504,396158,2,3,0.6666666666666666
2505,396165,3,3,1.0
2506,396168,2,3,0.6666666666666666
2507,396183,2,3,0.6666666666666666
2508,396184,3,3,1.0
2509,396190,3,3,1.0
2510,396201,3,3,1.0
2511,396202,3,3,1.0
2512,396205,3,3,1.0
2513,396209,2,3,0.6666666666666666
2514,396239,3,3,1.0
2515,396282,3,3,1.0
2516,396291,3,3,1.0
2517,396307,3,3,1.0
2518,396315,2,3,0.6666666666666666
2519,396316,2,3,0.6666666666666666
2520,396317,2,3,0.6666666666666666
2521,396337,2,3,0.6666666666666666
2522,396352,2,3,0.6666666666666666
2523,396355,2,3,0.6666666666666666
2524,396358,2,3,0.6666666666666666
2525,396389,2,3,0.6666666666666666
2526,396393,3,3,1.0
2527,396406,2,3,0.6666666666666666
2528,396543,2,3,0.6666666666666666
2529,396550,2,3,0.6666666666666666
2530,396553,3,3,1.0
2531,396657,2,3,0.6666666666666666
2532,396688,2,3,0.6666666666666666
2533,396705,2,3,0.6666666666666666
2534,396707,2,3,0.6666666666666666
2535,396708,3,3,1.0
2536,396712,3,3,1.0
2537,396763,2,3,0.6666666666666666
2538,396794,2,3,0.6666666666666666
2539,396796,2,3,0.6666666666666666
2540,396811,2,3,0.6666666666666666
2541,396818,2,3,0.6666666666666666
2542,396830,2,3,0.6666666666666666
2543,396840,2,3,0.6666666666666666
2544,396849,2,3,0.6666666666666666
2545,396853,2,3,0.6666666666666666
2546,396868,2,3,0.6666666666666666
2547,396881,2,3,0.6666666666666666
2548,396895,2,3,0.6666666666666666
2549,396896,2,3,0.6666666666666666
2550,396927,2,3,0.6666666666666666
2551,396945,2,3,0.6666666666666666
2552,396963,2,3,0.6666666666666666
2553,396973,3,3,1.0
2554,396980,2,3,0.6666666666666666
2555,396987,2,3,0.6666666666666666
2556,396988,2,3,0.6666666666666666
2557,396989,2,3,0.6666666666666666
2558,396990,2,3,0.6666666666666666
2559,396991,2,3,0.6666666666666666
2560,396992,2,3,0.6666666666666666
2561,396993,2,3,0.6666666666666666
2562,396996,2,3,0.6666666666666666
2563,396997,2,3,0.6666666666666666
2564,397002,2,3,0.6666666666666666
2565,397005,2,3,0.6666666666666666
2566,397007,2,3,0.6666666666666666
2567,397012,2,3,0.6666666666666666
2568,397013,2,3,0.6666666666666666
2569,397016,2,3,0.6666666666666666
2570,397017,2,3,0.6666666666666666
2571,397018,2,3,0.6666666666666666
2572,397020,2,3,0.6666666666666666
2573,397021,2,3,0.6666666666666666
2574,397023,2,3,0.6666666666666666
2575,397024,2,3,0.6666666666666666
2576,397026,2,3,0.6666666666666666
2577,397029,2,3,0.6666666666666666
2578,397034,2,3,0.6666666666666666
2579,397035,2,3,0.6666666666666666
2580,397036,2,3,0.6666666666666666
2581,397037,2,3,0.6666666666666666
2582,397038,2,3,0.6666666666666666
2583,397039,2,3,0.6666666666666666
2584,397040,2,3,0.6666666666666666
2585,397041,2,3,0.6666666666666666
2586,397042,2,3,0.6666666666666666
2587,397043,2,3,0.6666666666666666
2588,397045,2,3,0.6666666666666666
2589,397050,2,3,0.6666666666666666
2590,397088,2,3,0.6666666666666666
2591,397091,2,3,0.6666666666666666
2592,397092,2,3,0.6666666666666666
2593,397113,2,3,0.6666666666666666
2594,397121,2,3,0.6666666666666666
2595,397127,2,3,0.6666666666666666
2596,397320,3,3,1.0
2597,408502,2,3,0.6666666666666666
2598,408503,2,3,0.6666666666666666
2599,408504,2,3,0.6666666666666666
2600,408509,2,3,0.6666666666666666
2601,408511,2,3,0.6666666666666666
2602,408513,2,3,0.6666666666666666
2603,408516,2,3,0.6666666666666666
2604,408529,2,3,0.6666666666666666
2605,408532,2,3,0.6666666666666666
2606,408534,2,3,0.6666666666666666
2607,408537,2,3,0.6666666666666666
2608,408539,2,3,0.6666666666666666
2609,408540,2,3,0.6666666666666666
2610,408542,2,3,0.6666666666666666
2611,408543,2,3,0.6666666666666666
2612,408544,2,3,0.6666666666666666
2613,408545,2,3,0.6666666666666666
2614,408547,2,3,0.6666666666666666
2615,408551,2,3,0.6666666666666666
2616,408553,2,3,0.6666666666666666
2617,408555,2,3,0.6666666666666666
2618,408556,2,3,0.6666666666666666
2619,408570,2,3,0.6666666666666666
2620,408574,2,3,0.6666666666666666
2621,408582,2,3,0.6666666666666666
2622,408583,2,3,0.6666666666666666
2623,408584,2,3,0.6666666666666666
2624,408585,2,3,0.6666666666666666
2625,408586,2,3,0.6666666666666666
2626,408588,2,3,0.6666666666666666
2627,408590,2,3,0.6666666666666666
2628,408592,2,3,0.6666666666666666
2629,408593,2,3,0.6666666666666666
2630,408595,2,3,0.6666666666666666
2631,408598,2,3,0.6666666666666666
2632,408599,2,3,0.6666666666666666
2633,408600,2,3,0.6666666666666666
2634,408602,2,3,0.6666666666666666
2635,408604,2,3,0.6666666666666666
2636,408605,2,3,0.6666666666666666
2637,408606,2,3,0.6666666666666666
2638,408607,2,3,0.6666666666666666
2639,408609,2,3,0.6666666666666666
2640,408613,2,3,0.6666666666666666
2641,408614,2,3,0.6666666666666666
2642,408615,2,3,0.6666666666666666
2643,408617,2,3,0.6666666666666666
2644,408618,2,3,0.6666666666666666
2645,408619,2,3,0.6666666666666666
2646,408620,2,3,0.6666666666666666
2647,408622,2,3,0.6666666666666666
2648,408625,2,3,0.6666666666666666
2649,408627,2,3,0.6666666666666666
2650,408628,2,3,0.6666666666666666
2651,408629,2,3,0.6666666666666666
2652,408630,2,3,0.6666666666666666
2653,408633,2,3,0.6666666666666666
2654,408635,2,3,0.6666666666666666
2655,408636,2,3,0.6666666666666666
2656,408637,2,3,0.6666666666666666
2657,408638,2,3,0.6666666666666666
2658,408639,2,3,0.6666666666666666
2659,408640,2,3,0.6666666666666666
2660,408641,2,3,0.6666666666666666
2661,408642,2,3,0.6666666666666666
2662,408644,3,3,1.0
2663,408645,3,3,1.0
2664,408647,2,3,0.6666666666666666
2665,408648,2,3,0.6666666666666666
2666,408649,2,3,0.6666666666666666
2667,408650,2,3,0.6666666666666666
2668,408658,2,3,0.6666666666666666
2669,408659,2,3,0.6666666666666666
2670,408660,2,3,0.6666666666666666
2671,408661,2,3,0.6666666666666666
2672,408663,3,3,1.0
2673,408665,3,3,1.0
2674,408671,2,3,0.6666666666666666
2675,408672,2,3,0.6666666666666666
2676,408673,2,3,0.6666666666666666
2677,408674,2,3,0.6666666666666666
2678,408678,2,3,0.6666666666666666
2679,408681,2,3,0.6666666666666666
2680,408682,2,3,0.6666666666666666
2681,408685,2,3,0.6666666666666666
2682,408687,2,3,0.6666666666666666
2683,408688,2,3,0.6666666666666666
2684,408690,2,3,0.6666666666666666
2685,408694,2,3,0.6666666666666666
2686,408695,2,3,0.6666666666666666
2687,408696,2,3,0.6666666666666666
2688,408697,2,3,0.6666666666666666
2689,408699,2,3,0.6666666666666666
2690,408700,2,3,0.6666666666666666
2691,408703,2,3,0.6666666666666666
2692,408705,2,3,0.6666666666666666
2693,408707,2,3,0.6666666666666666
2694,408710,2,3,0.6666666666666666
2695,408713,2,3,0.6666666666666666
2696,408714,2,3,0.6666666666666666
2697,408716,2,3,0.6666666666666666
2698,408718,3,3,1.0
2699,408721,2,3,0.6666666666666666
2700,408735,2,3,0.6666666666666666
2701,408736,2,3,0.6666666666666666
2702,408737,2,3,0.6666666666666666
2703,408738,2,3,0.6666666666666666
2704,408739,3,3,1.0
2705,408740,2,3,0.6666666666666666
2706,408742,2,3,0.6666666666666666
2707,408745,2,3,0.6666666666666666
2708,408795,3,3,1.0
2709,408805,2,3,0.6666666666666666
2710,408809,2,3,0.6666666666666666
2711,408821,2,3,0.6666666666666666
2712,408822,2,3,0.6666666666666666
2713,408823,2,3,0.6666666666666666
2714,408827,2,3,0.6666666666666666
2715,408829,2,3,0.6666666666666666
2716,408833,2,3,0.6666666666666666
2717,408834,2,3,0.6666666666666666
2718,408839,2,3,0.6666666666666666
2719,408843,2,3,0.6666666666666666
2720,408846,2,3,0.6666666666666666
2721,408847,2,3,0.6666666666666666
2722,408872,2,3,0.6666666666666666
2723,408900,2,3,0.6666666666666666
2724,408901,2,3,0.6666666666666666
2725,408902,2,3,0.6666666666666666
2726,408911,2,3,0.6666666666666666
2727,408924,2,3,0.6666666666666666
2728,408928,2,3,0.6666666666666666
2729,408929,3,3,1.0
2730,408946,2,3,0.6666666666666666
2731,408956,2,3,0.6666666666666666
2732,408978,2,3,0.6666666666666666
2733,408979,2,3,0.6666666666666666
2734,408980,2,3,0.6666666666666666
2735,408982,2,3,0.6666666666666666
2736,408983,2,3,0.6666666666666666
2737,409051,2,3,0.6666666666666666
2738,409061,2,3,0.6666666666666666
2739,409062,2,3,0.6666666666666666
2740,409063,2,3,0.6666666666666666
2741,409064,2,3,0.6666666666666666
2742,409066,2,3,0.6666666666666666
2743,409068,2,3,0.6666666666666666
2744,409075,2,3,0.6666666666666666
2745,409110,3,3,1.0
2746,409119,2,3,0.6666666666666666
