,python-version,gdbm-version,upcxx-version,libfabric-version,mpich-version
3yo3i5lgcaiannji2w6i7jase45fqvzp,32.0,0.0,5.0,0.0,9.0
43hpdfe4oqvwg6ruj4j7fx3aa47mhp7z,54.0,0.0,5.0,0.0,12.0
43wr5ywgmtelrjxx6xa6quy3ajmx2bps,61.0,0.0,5.0,1.0,6.0
44egxu7wk3nyna45ieia2imozu4lj4fu,19.0,0.0,1.0,0.0,8.0
46np2tpftxk22onpdnu4wkgyytkt57o6,57.0,0.0,6.0,0.0,7.0
47okj7ezh3wn46fnqu4rat3dwmmk7cfy,71.0,0.0,4.0,0.0,9.0
4btejdn4pgdqu3lnnomazfuus5xk3ueq,19.0,1.0,1.0,0.0,11.0
4cev7fozxvfqrvowd6ngfltwipagw5dk,12.0,0.0,4.0,0.0,9.0
4cita2jadcgdqezm2esavsjrekfbouex,14.0,1.0,8.0,2.0,13.0
4desgr6lbunr53eyrzzdqneifknozybj,52.0,0.0,0.0,0.0,12.0
4dibbrgug7wykpgda5wb4nwpmvduqzch,65.0,0.0,1.0,2.0,1.0
4eekw7kbiwemsx5i42mcgaciwkghn2l3,44.0,0.0,8.0,1.0,6.0
4gy3cpab46oqlwbx3d7oc2uvnifywpgq,42.0,0.0,8.0,2.0,2.0
4hh2bxxtfcpyozr33wvd4kn3xgxduqiu,55.0,0.0,2.0,0.0,9.0
4hhtbpm5xhw4sll45dgtlxnyahlrxmdw,50.0,0.0,4.0,2.0,3.0
4hxzcyvvz2fkt2rfy3j53tfnb26zb5h3,45.0,0.0,2.0,2.0,2.0
4j3uwx4fhdthhjtupdatwiw3frdagthf,6.0,0.0,4.0,2.0,2.0
4ljhpn6lfumvdt4rufvh6msk6knmkkyj,30.0,0.0,7.0,0.0,10.0
4qpz52xfewrfffpsqtrygryxskenbmmk,60.0,0.0,2.0,2.0,4.0
4rg6mcznodz7p3uqxtkuempmyhjgjtb3,5.0,0.0,7.0,1.0,6.0
4rjldcmgfie6w3djvq2nt6hgsihii6sn,55.0,0.0,8.0,0.0,9.0
4sbyr4ldqmtasj37g3fvxryjikfweql3,13.0,0.0,1.0,0.0,8.0
4smdwfycdivx4h5z43xinlzqygx6gqxq,3.0,1.0,7.0,2.0,13.0
4tgemuohan2u4ucttnnoroh5o2dmelzx,69.0,0.0,6.0,0.0,12.0
4uvmtlrm2vqcdnhkw2q3g4ixi7gohrri,8.0,0.0,1.0,0.0,11.0
4w2lgdpshfkwcexxpx3txuu44zekr5s2,61.0,0.0,3.0,2.0,0.0
4w3k5luzy7qj5jwpg4ecyhfby4hrqvuy,64.0,0.0,8.0,0.0,7.0
4wl6tfguwxpzgeyy73bihiialjhhtfv5,45.0,0.0,6.0,2.0,1.0
4x6awndlpyiyawth2etzltvvdswop3wy,57.0,0.0,0.0,0.0,8.0
4xq3fpwqgxpajezefezbkdcofh6seeg6,20.0,0.0,6.0,0.0,8.0
4z4y5ybo7ueipsbi6vr2juey3tsqffvb,27.0,0.0,2.0,1.0,6.0
4z55gs6ndmruerwg5rak6gg6j4qvsefk,6.0,0.0,2.0,0.0,8.0
526jfou6hhtv76bmxdjflz54e5zzdt63,49.0,0.0,1.0,0.0,8.0
53o2giwbnfydyhddyq7xul4olmiaeavp,57.0,0.0,3.0,2.0,13.0
55dssbvdmq4jdeq5neupl6ap5t2trgg5,23.0,0.0,6.0,2.0,0.0
57oyehsp6k55llgkwkx55lgf4vws3ifd,33.0,0.0,7.0,1.0,5.0
5aqnddydqhdna7idondi5qbdexean3yn,5.0,0.0,7.0,1.0,5.0
5ccqkv24mlvdminimcgqz7pyqq6lysw3,48.0,0.0,3.0,1.0,6.0
5ekxg3l6v2zymn774oka2wzptqlrjvck,9.0,0.0,8.0,0.0,8.0
5fgxpzygh2ucui4l6iivgvy2cybz7tbq,29.0,0.0,1.0,1.0,5.0
5h2uk65o23becielmf2bpjbb7v4z7fit,35.0,0.0,7.0,2.0,2.0
5hfon3cctsoehyvfodxqfag3hcu37tee,31.0,0.0,4.0,1.0,5.0
5i2bud37lxlhc33sl4g72frxsoizmf62,36.0,0.0,1.0,0.0,10.0
5iomhf2y3qntksqzxzvsjegrn6bbdkuc,35.0,0.0,2.0,2.0,4.0
5jxtokz5b4eaxry2qrfafublfurj6qit,36.0,0.0,7.0,2.0,2.0
5kvjqfl3yoang4cbkaqpc6ueic2fdi67,46.0,0.0,8.0,1.0,5.0
5lvv52syecjqgsiz3elj4vxovtriqppt,36.0,0.0,2.0,2.0,2.0
5mgkkdkxnyqdxd5o4ftvmny47sed6du4,25.0,0.0,8.0,0.0,8.0
5mjeetovublj5hetmrfg24q64jjw3oqd,26.0,0.0,7.0,1.0,5.0
5neqlk5k45mviwyjvjcm3fxyj5izwjnt,46.0,0.0,7.0,0.0,12.0
5nn5qvi642vauabdywsohpyl7jbfgae4,63.0,0.0,1.0,1.0,5.0
5pcgyc7l5hduizaxozilokvmajvjknst,21.0,0.0,7.0,1.0,5.0
5rdbaaxpdtjh3qv53tvvbx475m7zga2k,19.0,1.0,8.0,2.0,0.0
5syozcwrsikvh55nsoyk4lz3hism3uls,45.0,0.0,3.0,2.0,2.0
5uahnnegqxjwxk7bw6mzpahmcqj2qf22,69.0,0.0,6.0,2.0,0.0
5zzmzzz6iw74riqmyime3b3ludh4nvxt,5.0,0.0,3.0,2.0,3.0
62jzbe6yxpuex6yi7luzugzv67xb35hj,26.0,0.0,1.0,0.0,9.0
62qbwtcqgn5fu5aov6jy2dwp5cewu44y,0.0,0.0,3.0,0.0,9.0
62vsxx36q5vf54cdlq7a4urv6sv6oh7u,28.0,0.0,6.0,2.0,0.0
62w74xo5ilzkfhtis2irfo6xul32we4z,1.0,1.0,1.0,1.0,6.0
63bb7h2x7dldnq2pqjpys3jsxzmvtnfu,15.0,0.0,3.0,0.0,7.0
64xnincdwvzqdmjfsqurvmxm7jrnbbyx,41.0,0.0,5.0,2.0,3.0
653xv67xhlct4kkc3d73borxhb26gn2d,71.0,0.0,1.0,0.0,7.0
675x7qiesi4f76b7fwvh2r53l7umpw5z,11.0,1.0,4.0,0.0,12.0
6a5tmbubolldzcfqcdnitpt66b5ys7jr,70.0,0.0,1.0,0.0,12.0
6d5ro7ccs6zjbfpw3oz7hiei5azuxot7,41.0,0.0,5.0,1.0,5.0
6emexhyhkle4i5drn35mfw3srd2p63wt,41.0,0.0,4.0,2.0,13.0
6f3dpxt7gseykzvtgh7lpxqqfl3qkbl7,37.0,0.0,0.0,1.0,6.0
6f4pnltircjlhewkchxkh3btyjbn37uq,28.0,0.0,8.0,1.0,5.0
6fbpfx3vpift5wd5pjquo65v3pew3awq,56.0,0.0,4.0,2.0,1.0
6gjx4smo3dv47dejzkvwjaf3jivx2npg,63.0,0.0,1.0,1.0,6.0
6gnan4tcax7ndcrbhdo5b7xt2a2nortd,38.0,0.0,2.0,0.0,10.0
6gp7t4ae4pyet3skeppefnq4bj4esqqp,40.0,0.0,4.0,1.0,5.0
6grndf3c6vbdx6t63rq46j3qdor5nfuf,46.0,0.0,7.0,0.0,7.0
6jv4evzpc5oa6wdnayzpvokmsqqzhx2a,24.0,0.0,1.0,2.0,4.0
6jwyrat5672no5fvrdpcyyh5hui7f6g2,7.0,0.0,7.0,2.0,2.0
6jxdqztuq2xbid6ufzx6ier6z25vl3nq,9.0,1.0,7.0,2.0,3.0
6llowgfum3ks2zuplfviof3yg6g6ej6s,13.0,0.0,3.0,0.0,7.0
6lvon5atpwak4t6ew4lw6dnbqwpquz2h,38.0,0.0,3.0,2.0,13.0
6mqitzg6g57dpwf43gd66ud4wj5twmu4,9.0,1.0,1.0,2.0,3.0
6mx7lj3hai6i24zd4d3d7o6gru5i6kt6,64.0,0.0,3.0,2.0,3.0
6u53t3yfxknynsukpusm7q3vtjmrlidt,18.0,0.0,5.0,0.0,9.0
6vdgvexey2jdcdj643appijadh6g3t7f,12.0,1.0,7.0,0.0,10.0
6vt5sqhv7ev5l24fac5hooj7wl6ui36v,13.0,1.0,8.0,0.0,10.0
6wt2mqecvc43yqzaiml757hiy6j6ease,33.0,0.0,0.0,2.0,0.0
6xcwsxzmzr4ufgey7b2mz7rjglzlof2w,71.0,0.0,6.0,2.0,4.0
6xjtwuyjcx2rk6ozwqps76ne2tnnhist,3.0,1.0,8.0,1.0,5.0
6ycu5ikoeuqgsyowhkrwnnjp32tagcpx,49.0,0.0,8.0,2.0,2.0
6yfzjcnz5d5g6fnkitxaeivrx6d4lg4f,66.0,0.0,3.0,2.0,4.0
734uacpurbbjn2pwwlklgj7pjx7k3y2t,51.0,0.0,1.0,0.0,11.0
74ylzvrijtof7w7tdntk3sv5622gotlc,33.0,0.0,4.0,0.0,7.0
76qzp4vjv7apbtmz2cpu7yjafp24hgs4,37.0,0.0,6.0,1.0,5.0
775fagsf4zc7pf2coxo5b6hjxvxlefkh,0.0,0.0,5.0,0.0,9.0
7am2cpldwd5kqcxbziaxpm7s4muqodvv,27.0,0.0,0.0,0.0,12.0
7b5r6ijakb2d7p2l56jehq62kaupuayw,36.0,0.0,8.0,0.0,7.0
7ghvaj2ixgnyvfondazsmy3h3mo3w6s2,32.0,0.0,3.0,0.0,7.0
7hiryyef63zz7ziye3s2mdtr6snqf4aj,11.0,1.0,1.0,2.0,4.0
7jmeybte7rjom2jdptihvnotljdagxvt,6.0,0.0,1.0,2.0,0.0
7jr7xkdu3ombzwe2dadnjgtld5sl5bhk,54.0,0.0,0.0,1.0,6.0
7uwjsr357be3jvngytony7gl5fnb5ld6,68.0,0.0,3.0,2.0,3.0
7wsrkhcpym2x54g6kbyfnzuxck5mlxq6,65.0,0.0,1.0,1.0,5.0
7xy3a7e7rqma25zeg6j6bxom5w4valxc,52.0,0.0,1.0,0.0,10.0
7ybjomvo4jfjbvraiy5flffryedksszh,29.0,0.0,8.0,1.0,5.0
7zjewyx2ry3npcdqmbpfgxtmkrabzevh,49.0,0.0,0.0,0.0,7.0
7zkpmmnfgxfqdtyjqpfzjd2nle2znao3,40.0,0.0,1.0,2.0,4.0
a3kdabkgrsofmbranxvnm6zpojemydqw,38.0,0.0,3.0,0.0,8.0
abkjdahwf7cxdez4fo4seqesloup24pg,12.0,1.0,6.0,2.0,0.0
achqiebfewdao6yzlm7a45imksbknvjl,48.0,0.0,8.0,2.0,13.0
acynj42aem6lrn5wxxk2ruxpnjezbpbk,33.0,0.0,0.0,0.0,11.0
ae32nlxfkco643ypt5rw6nhjrjgjfg3r,5.0,0.0,4.0,2.0,0.0
ae3fxjmvzf62ne2iejvugsluw3omdpaf,16.0,1.0,0.0,2.0,13.0
afbn3m4euf44yjqrf7hrffnx2oir4db7,53.0,0.0,1.0,2.0,3.0
afl253i3jskajma64bk5siwygcszyatj,39.0,0.0,3.0,0.0,11.0
agbc3p57njmog6kbuthp62igvuk2ogll,55.0,0.0,6.0,2.0,13.0
ak3seod7t5qkeqt47exm6dxjvrrs2gno,27.0,0.0,5.0,2.0,13.0
amoi43aqvc34qbqw4dakdzq3wbvzpgyu,22.0,0.0,0.0,2.0,3.0
aqm6n3q3hdimmpdmyktx6fzjm6hvn54w,8.0,0.0,1.0,0.0,7.0
asnif53j3igknufokpl6cv6jrbsgcsqw,15.0,0.0,0.0,0.0,7.0
auyl3pzbjimbnal3awlbnwx276jt35v5,48.0,0.0,1.0,2.0,0.0
bfiaoabfwvsqndkxdsk2vunimwwtnq3v,0.0,1.0,4.0,2.0,4.0
bhg2od5cwpphvxnwvle6qyq7xd7wwjvp,57.0,0.0,0.0,0.0,9.0
bl2dwacnatz6l2kkwba3gaahbb6zysuz,35.0,0.0,2.0,0.0,11.0
bnz4elnuyhop5zcjsfsfi77mf2whuvwd,39.0,0.0,0.0,0.0,7.0
bpxfg35jwj3rd5tlwkj2yrybxi3r5uad,11.0,1.0,7.0,0.0,12.0
btowbg4peipnrkinnz5b6v7d6s75j5yy,53.0,0.0,0.0,2.0,2.0
buk6shi3lz6d5ixipjz3kwmqtxoinfqp,21.0,0.0,2.0,0.0,8.0
c5r3z7w2jdgrlh4euwj462dsg2wtht7h,66.0,0.0,6.0,0.0,9.0
cejgxfay67ajdom2mdjyprf55bnzmser,59.0,0.0,3.0,2.0,3.0
cfaxbgtswmgbioa3zigaav4zr2d63xkt,11.0,1.0,3.0,0.0,12.0
cjrpvq2sge72gpshdlr23wppuaqt56gq,28.0,0.0,0.0,2.0,3.0
cqydx64a5ljsy7rbrsrtkmdxtla73igt,65.0,0.0,0.0,0.0,9.0
ctjarnawcxfn5dvgeq35edfgp7nundtt,41.0,0.0,0.0,2.0,2.0
ctkbxj3ujlczt5bbhzy4wuyetnlhvi6y,36.0,0.0,1.0,2.0,3.0
cts7faqjudg7p2szlnex42g5rlgy5ytm,11.0,0.0,7.0,0.0,7.0
cwybbjxhtensvw3w7zehc6crfc332fhb,72.0,0.0,0.0,0.0,9.0
d3y2abkkjshvfjjupuuslksrfdfur2va,50.0,0.0,0.0,2.0,0.0
dbnda26igvfawl2i4a7l3mhnzx5wpj4q,67.0,0.0,1.0,0.0,8.0
de7gu4uvgja2n2hhngbnjbyavng37xl4,30.0,0.0,1.0,1.0,6.0
dfuvmuwwk7wkbvn3h5exygpkpjz37zlb,53.0,0.0,0.0,0.0,12.0
dnslqe4dlzo6y6xcmbg5jow7ieejwn3p,11.0,1.0,8.0,2.0,2.0
dp7yaevwslt2f5xdr4v3majrmibzmdb3,13.0,1.0,1.0,0.0,10.0
dqcgj5rhgwkmhaq5wkzbprzkgn33eibk,54.0,0.0,1.0,2.0,13.0
dqqr6lrkiy2exayjuuysqsnwwjiwtkxh,28.0,0.0,0.0,2.0,4.0
e2fjmaa763jrdghxbwuovhaqrlvgobsj,7.0,0.0,0.0,2.0,2.0
e5uc5qakiy6c3m6ndgmto2vpp3r7cz7l,1.0,1.0,1.0,2.0,0.0
eb4rncwuwietbunlsxk7ygmapdywckls,0.0,0.0,1.0,0.0,8.0
ehjukqkpnqmlozcsep6o3kcx5tu4wrsc,38.0,0.0,1.0,2.0,1.0
ej774otjigf23robzls5zfuzoejlhlka,35.0,0.0,0.0,0.0,8.0
enswvzm2ectcivi4ijpuwtbgbbjnsbls,40.0,0.0,3.0,0.0,7.0
evvp7s7gfwgktsxkcxulmblvthdrzmvi,3.0,1.0,0.0,2.0,4.0
exvg3ztvi2ph7onsy6v42g4pqkeaivee,24.0,0.0,1.0,2.0,0.0
exvoecfftwfye5ff7oyqnziy7paqr5ao,27.0,0.0,0.0,0.0,8.0
eyauy234l3gtjugjz4c67aqkrkkgk3xc,60.0,0.0,0.0,1.0,5.0
f5rln73mbvek32fnkro2ctmaduc3r7nf,32.0,0.0,0.0,0.0,8.0
fcbitc3pyazhvdqoslt6eoexnmx3cdiv,56.0,0.0,1.0,2.0,13.0
fnjyq26vmhbyi5rjawbfhoaxzaf36isu,17.0,1.0,0.0,2.0,13.0
fradsn2msn6kgacdngc7cfcuwtbidoba,27.0,0.0,1.0,2.0,13.0
fv2qg2t543m7ucuavoynesnt4hcbdyj2,6.0,0.0,2.0,2.0,2.0
fykzodvs7cjjzjkwqaxvouothbcmejml,3.0,1.0,1.0,2.0,2.0
g3p2tun6lz6nmrbblakbycl4xbnenwg5,12.0,0.0,0.0,0.0,8.0
gd3h6qciogevgx75frqauy2leyuuay7e,62.0,0.0,1.0,0.0,12.0
ggqi7swkd2bg7pui53ha56uzbs4ss25k,70.0,0.0,2.0,1.0,5.0
gk6z3pod6bhz45dbzzhqodh7fpw5q67a,4.0,0.0,8.0,2.0,3.0
grclytkv5xnretud2zcof262qrdhridk,8.0,0.0,0.0,0.0,10.0
gucndic76y2wmcvfuhlnuvfaml74ypbo,65.0,0.0,0.0,0.0,12.0
gwmrbp4hujdgxvuuyccltqj2co3nrztu,45.0,0.0,0.0,1.0,5.0
h5gidkapp4b2a42wwxcz4jtsnowullg5,7.0,0.0,1.0,2.0,0.0
h5zjf5iyg7cb2lgvjsdzvvbisjgwpav2,62.0,0.0,2.0,0.0,7.0
h6slb54psl6hxk3l72bhniwmu27oad3u,31.0,0.0,0.0,2.0,4.0
h7ikuoja4jtmsw3txvc5n6gjczbicssx,55.0,0.0,1.0,1.0,6.0
hebv6kc2k4egjtxoyywiga3euwwftptx,35.0,0.0,0.0,0.0,11.0
hibb3tsfz3xb2dw3we2v4y6dz5xds3lh,25.0,0.0,0.0,2.0,4.0
hqi73oh5mbizmep6h33jy3zdt4mkdp7u,18.0,0.0,1.0,1.0,6.0
ht3i5mcsm3bf2i3n4x2kcoeuwhtvgtt4,41.0,0.0,1.0,0.0,10.0
htf64z3umeuf6cc4l3tqyijbsfgnrug2,15.0,1.0,0.0,2.0,0.0
hv2qf6qbc6dnhoe6whd6pcvbawclqs4e,49.0,0.0,1.0,2.0,3.0
hvc2odbolzrm4hnafaknuhffmph27ove,28.0,0.0,0.0,1.0,6.0
hy2mlyxlq2oynnd47eiv6yybv65cagx4,46.0,0.0,0.0,2.0,0.0
hzsgtoizzu2evjkvqlnmyg4wzhajjggo,9.0,1.0,1.0,2.0,1.0
i6lhnxlf7exvoauwdlagyeh7vmvwlj7w,34.0,0.0,1.0,0.0,11.0
ip2myewgwod2maljcmzuoezlxyhte7o4,23.0,0.0,0.0,2.0,3.0
isoq2itjmm4m2yza4muimsymybmpyozw,51.0,0.0,0.0,0.0,11.0
itzliqwbj6eaf4sqkjap43teooq4pmu5,1.0,1.0,1.0,2.0,2.0
ixvftvkgi4w437y2cw7g5hoxr6wupwyt,39.0,0.0,1.0,2.0,3.0
j27ld33eihmy7wonapebyqcvmvbo7th2,12.0,1.0,0.0,0.0,10.0
j3peyuh7yj4nvj4axiifauhucnodmdh7,62.0,0.0,1.0,2.0,0.0
j7n4qn3x4p7zo2kwhy6gs4xvwqkekvdr,36.0,0.0,1.0,2.0,2.0
ji24enpl3cplvfxrgh7ih42ku4xtup7t,47.0,0.0,1.0,1.0,6.0
jly33r6vlnkyvqb3kkp7ie7lsdxrlb4a,68.0,0.0,0.0,0.0,12.0
jmkpwiiiwtqsabmwg5i36sgogntwmiat,29.0,0.0,1.0,0.0,7.0
jqiybytjc7oyh5scln2bkud7rf4schb3,25.0,0.0,0.0,0.0,7.0
jvn54nfxehemvyl427umkvzzjxwfdgdo,19.0,0.0,0.0,0.0,9.0
jvuywv6brhs4hzowac5dxwbtda3wzrv2,32.0,0.0,1.0,2.0,3.0
jyfabilrhoindzulywtbsvhiaruihleq,57.0,0.0,0.0,2.0,13.0
kbdboeihc5iwhnkox5dq567cobtacmkq,47.0,0.0,1.0,2.0,1.0
kcyvopeh5j7bemejnx3bwbpvfuy4mvgo,65.0,0.0,0.0,1.0,6.0
kdyf3bq2pgpglsnu6z77fbopmuyqynvb,11.0,1.0,1.0,2.0,1.0
kflpxu6xamafjn4qeu4xaqvrxixtcuf5,45.0,0.0,0.0,2.0,1.0
kgqyc5xm7kh6ka2hm6b3zawcloga6bje,11.0,1.0,3.0,2.0,2.0
klzpruzodkxpyurb2ynjghaclirdwoa5,63.0,0.0,0.0,2.0,2.0
ktpaunsjp6xslejk6rjz2adlb376uqgm,7.0,0.0,0.0,0.0,7.0
ky2h3ykwiclt2sdl3p42peunoam65i5q,19.0,1.0,1.0,2.0,13.0
kycizeoiwpblzwcbeymlejk45bdlsi4p,31.0,0.0,0.0,1.0,5.0
l63dt3577al4ahimuulfoksnpvlwohb4,30.0,0.0,2.0,2.0,0.0
l7kcl7sdjodsfmaipk6uc6yjltkyaryj,5.0,0.0,0.0,2.0,3.0
lc3xyw2vemzs4tw2dfg6haawauq5tlbn,7.0,0.0,8.0,1.0,6.0
lclxz4pz6lsyb463lxtnmwq6hma5s6v4,33.0,0.0,1.0,0.0,8.0
lelpgsrhcbbez4detewnnknhcyew36fc,30.0,0.0,0.0,2.0,3.0
lfuwy4l3m2uwxq2jxiwnwqsjpcvlbpgf,57.0,0.0,0.0,2.0,2.0
linm6tyesdqdfue7ipyiuskzydci5xuj,0.0,1.0,1.0,2.0,0.0
lk2elee3qzadeearszuy6aomd2bqpox5,55.0,0.0,0.0,2.0,0.0
ltpog3oayf2wazrw24yqyg7rtu24a6qg,23.0,0.0,0.0,2.0,1.0
m2do6udvhm7donj4a3l2mmtr4vrcnwwh,30.0,0.0,0.0,1.0,5.0
m5hw5jxg73awv6c6zpkwubdthwbibeyr,22.0,0.0,0.0,1.0,5.0
mpoyctpuaanszxcikcxqqi73xloicu47,30.0,0.0,0.0,0.0,9.0
mpvxzggqu5lienchywqlwfvxaqgzhf2d,48.0,0.0,1.0,0.0,7.0
mxoh6yepkwtfdstqxhtiwuhtnc6xrwrp,62.0,0.0,1.0,2.0,3.0
n2eioxiouz3iuredmx2lfxcye5kz2ems,55.0,0.0,1.0,0.0,9.0
nbbcj4d3gfi576frfz7xuzbw3zvwhuta,34.0,0.0,0.0,2.0,1.0
ngp32cbg74yh4zxsfa4grgqw2lhnncej,20.0,0.0,3.0,2.0,4.0
notjmpzlp26yzneeopvkvfzujigmoks2,38.0,0.0,1.0,2.0,0.0
npka5k6tfjv5ia3cwjrzksdnr7x3s35f,40.0,0.0,0.0,2.0,2.0
nrntaqnbvken2pi6rvglh7giroxehgb3,25.0,0.0,1.0,1.0,6.0
nye3hwbm7yqs6wda6x2dzzz4wbsnf4v6,61.0,0.0,1.0,0.0,14.0
oahfdedw4goomlwf3daijryfhbbgrxqn,56.0,0.0,1.0,2.0,2.0
ocdh5nn4qsgkfu5nctbajd2gof57ppfi,1.0,0.0,1.0,0.0,9.0
oecv3qrod6k3mcyx63b2b6ggazy7qu4v,72.0,0.0,1.0,2.0,1.0
ogxdxfasqtcflh6qsbhky7vdhvbsiapg,61.0,0.0,1.0,2.0,3.0
omls6pgndbb7mc5w42hsxx4k3zxs6zkl,43.0,0.0,0.0,2.0,13.0
onylnttjs4bpusjizhxjlj3d2x3phskk,36.0,0.0,0.0,0.0,12.0
ozm4blsscno342uhmfatfereo7t7vuwa,4.0,0.0,1.0,2.0,3.0
pazihalvvwujas4lomotivkoz75mqokg,50.0,0.0,0.0,0.0,8.0
pb3y7xtenggetoemnts6xeoelfzrydga,70.0,0.0,1.0,2.0,1.0
pint7yyyrufxpdhgwo2aooe3uig3baki,24.0,0.0,1.0,0.0,7.0
pxzyvvhvqonsinw4o445nwatkspvbnlh,47.0,0.0,0.0,2.0,3.0
pz3373wpqmzbdlxjo2rmmbjdcgcsgkib,58.0,0.0,0.0,0.0,10.0
pzjfcc66quxhqkzad2uv6tl52mbigllw,32.0,0.0,0.0,0.0,7.0
q4zdtyz7haipt4zo55hl5h2vwfy4q4nm,61.0,0.0,1.0,2.0,0.0
q5fkcdkmk5sbj6thf3srgv6yul3cvexi,29.0,0.0,1.0,0.0,12.0
qfimjuiyvqt2m4jfow2l45a72cbpf3rz,35.0,0.0,1.0,0.0,7.0
qn6vf7q465eov7vpzhndcnmhvpt4kkst,11.0,0.0,1.0,0.0,7.0
qplsy2b4gxnevs5zjath7jtcl2bemwoo,55.0,0.0,0.0,1.0,5.0
qqq4pyuqddp7reccj7wowmpmeknq3ptv,56.0,0.0,0.0,0.0,7.0
qremshapmjoqqt7nq5rrxtync4kb2k6s,50.0,0.0,0.0,2.0,1.0
quiq6skf33s7zuwuy537lkjysvhi6k22,53.0,0.0,0.0,0.0,7.0
rbke6uqldl3v4ewuwf7bfzhvc6ecyric,69.0,0.0,1.0,0.0,10.0
rqr5yax7psuiiunpiman5ql7mkoi2a5l,34.0,0.0,1.0,0.0,12.0
rquivfez6dkgrkwfsxewgl3u56luj5qr,26.0,0.0,1.0,2.0,13.0
rso4ih4o7yh4r4b7mbs5nawibylfdalb,35.0,0.0,1.0,0.0,8.0
rtot6e4yjb55ue2dvcdsczjmvabodow2,39.0,0.0,1.0,2.0,1.0
rzlr6hxdrhy75qeuxbjkqfxq2gk7frd3,13.0,1.0,3.0,2.0,2.0
s5qpzoijjhm455tbggv36jyqeqn6i3go,43.0,0.0,0.0,2.0,0.0
sdi7zdwxgl6wmbrvatbqqxeyve7mw5i7,22.0,0.0,1.0,2.0,4.0
shucodmv5dzhuus47yhawex2ydi53xks,44.0,0.0,1.0,2.0,2.0
sjy66j4axmwzf6zh6hjgiaeojya2ampy,18.0,0.0,1.0,0.0,7.0
ssw73iihfmko65xu7j5n47dkgukqhske,58.0,0.0,1.0,0.0,8.0
swbcjhhddbuelgrizhvymaltjshsgryj,26.0,0.0,1.0,2.0,2.0
syz3fwghccbzogl7hz646icfvftrugfd,68.0,0.0,1.0,1.0,6.0
t54tl237xnzcremgwcc7fcenva5l2aw3,21.0,0.0,0.0,2.0,1.0
tczfmyx7okwjqk6yotcovrl6j3si7rbr,20.0,0.0,0.0,0.0,8.0
tgfrdr2kclychbp2ko4kamwb2mnbije4,27.0,0.0,0.0,0.0,9.0
ths67ewobyfcwxv2dqvb52i63xwvqeaf,11.0,1.0,5.0,2.0,4.0
tlhvydb2jubsdrop7hl64fnycpkoroud,71.0,0.0,0.0,2.0,0.0
tljtnn4f33sbofp5hfr66ta2rd44igfx,43.0,0.0,0.0,2.0,3.0
tqem2kuite3xrhcqauzirsrcji3qsmhm,66.0,0.0,1.0,2.0,13.0
trgtzhzrkoc7omumrsv6lqudc2jyeaal,39.0,0.0,1.0,1.0,6.0
tynxb2ynp2kztohg52ox4uqxopmrdt3z,69.0,0.0,0.0,0.0,12.0
u57i7oepaob4szxms342xf57qh6m6csj,5.0,0.0,0.0,2.0,13.0
u6kmhmkfiasrgphbwh7lww6okbidigmz,46.0,0.0,1.0,2.0,13.0
ugv7b42yn3lnwvvsddzxu2enxvyayff7,51.0,0.0,1.0,2.0,1.0
uid3pnxj6i3jbtepf4a273byuwfsdatz,4.0,0.0,0.0,0.0,8.0
uk446k7i2ftlq757xo5hujjwaorm7apa,20.0,0.0,0.0,0.0,14.0
ukuldpnsd4745mirxclpjtmqhmtzsri3,5.0,0.0,0.0,0.0,12.0
upzy3co2k2rcsu2zvveoby4ktfl4jzp5,26.0,0.0,0.0,2.0,13.0
urdfanvvzx5fvjaodkbwn62dp65xnp24,38.0,0.0,1.0,0.0,11.0
uu7gu7cbyreexkllzi4ao7wewrt7mpfv,66.0,0.0,0.0,2.0,1.0
uwu2dyaicbmwmuog7rnoqj7ydmx6otp7,33.0,0.0,3.0,1.0,6.0
vbn3zubpzj64pm7pgt5srsvtwxurtox2,3.0,1.0,0.0,2.0,13.0
voudzhg5b2t73vc4skb3wwk72wywqyle,10.0,1.0,1.0,0.0,10.0
vu5dbs5ksfeeczyejxoteyvcbrlfavcr,38.0,0.0,0.0,2.0,4.0
whownxqjt4w63pisjim5qigv6rkhjnlu,34.0,0.0,1.0,2.0,2.0
wrp2gkzbugr36gajfhlxdwnhbl6yoxbz,18.0,0.0,1.0,0.0,9.0
wuhoqqatl4a2jj4iao6i7yibqgh4llij,14.0,1.0,0.0,1.0,5.0
wvtyfmu2opliq4h3fc7s5qdyjjnam6vi,52.0,0.0,1.0,2.0,13.0
wwqah77d4o5fzemskvmimr4sqsovirli,1.0,0.0,1.0,0.0,8.0
x3kpdxvau37x6ysjsyz3qxtuutnc2f4d,45.0,0.0,1.0,1.0,6.0
xhwbu2vvdmw653xqq42qfbgq6bhwhput,43.0,0.0,2.0,0.0,7.0
xq5klq3kowpmozeaqyikgnfzi2eonf4q,34.0,0.0,0.0,2.0,4.0
xsfrr64qzqtrkw36wjwnqgo67rpt5lgc,25.0,0.0,0.0,1.0,5.0
xt5dtouk7iamgwrmn43p2dlxjqvk3g6c,11.0,0.0,4.0,0.0,9.0
xtws6qsyiosddrzctelwdyfyfeytgr4p,63.0,0.0,1.0,2.0,4.0
xw5y7wo2vvg2sf6ecqrmpbcto2sbv3r7,15.0,1.0,0.0,2.0,1.0
